state,state_code,dayspostlegal,distance,income,legal,month,ppg,quality_score,quantity,year
Washington,53,200,3487.4609,47468,1,5,6.012607099999999,3,4.9895163,2013
Washington,53,170,3435.9629,47468,1,4,1.0006796999999998,3,19.986414,2013
Washington,53,79,3471.3540000000003,47468,1,1,2.8219168,2,28.349524,2013
Washington,53,239,3435.9629,47468,1,6,7.0547924,2,7.087380900000001,2013
Washington,53,174,3435.9629,47468,1,4,3.5273962,3,28.349524,2013
Washington,53,283,3435.9629,47468,1,8,2.8219168,3,28.349524,2013
Washington,53,100,3458.1641,47468,1,2,7.0547924,2,28.349524,2013
Washington,53,326,3435.9629,47468,1,9,28.219170000000002,2,3.5436904,2013
Washington,53,75,3297.2709999999997,47468,1,1,7.7602715,2,28.349524,2013
Washington,53,167,3444.8401,47468,1,4,11.287666999999999,3,3.5436904,2013
Washington,53,217,3458.1641,47468,1,6,11.287666999999999,2,7.087380900000001,2013
Washington,53,185,3470.938,47468,1,5,10.582189,2,14.174762,2013
Washington,53,187,3462.9551,47468,1,5,5.6438336,2,3.5436904,2013
Washington,53,236,3458.1641,47468,1,6,1.0582188,2,28.349524,2013
Washington,53,291,3302.7061,47468,1,8,3.5273962,3,14.174762,2013
Washington,53,215,3103.0581,47468,1,6,14.109585000000001,2,28.349524,2013
Washington,53,253,3470.938,47468,1,7,5.998972900000001,3,25.004279999999998,2013
Washington,53,286,3445.304,47468,1,8,11.287666999999999,2,3.5436904,2013
Washington,53,77,3435.9629,47468,1,1,7.0547924,2,14.174762,2013
Washington,53,327,3574.7671,47468,1,9,7.0547924,3,28.349524,2013
Washington,53,163,3297.2709999999997,47468,1,4,9.8061609,3,14.174762,2013
Washington,53,257,3458.1641,47468,1,7,4.409244999999999,3,28.349524,2013
Washington,53,216,3173.4641,47468,1,6,7.0547924,2,28.349524,2013
Washington,53,103,3574.7671,47468,1,2,5.2910943,2,28.349524,2013
Washington,53,320,3435.9629,47468,1,9,8.4657507,2,28.349524,2013
Washington,53,275,3208.9319,47468,1,8,9.876709,2,3.5436904,2013
Washington,53,310,3302.7061,47468,1,9,7.0547924,2,3.5436904,2013
Washington,53,103,3297.2709999999997,47468,1,2,10.021011,2,4.9895163,2013
Washington,53,213,3336.1240000000003,47468,1,6,7.0547924,2,28.349524,2013
Washington,53,272,3471.3540000000003,47468,1,7,5.2910943,2,28.349524,2013
Washington,53,173,3458.1641,47468,1,4,8.4657507,3,14.174762,2013
Washington,53,236,3568.594,47468,1,6,6.7020526,2,28.349524,2013
Washington,53,265,3450.5359,47468,1,7,2.8219168,1,3.5436904,2013
Washington,53,70,3451.2009,47468,1,1,10.021011,2,4.9895163,2013
Washington,53,65,3474.7539,47468,1,1,8.818489999999999,2,28.349524,2013
Washington,53,203,3435.9629,47468,1,5,7.7602715,3,28.349524,2013
Washington,53,247,3464.012,47468,1,7,10.021011,2,4.9895163,2013
Washington,53,306,3395.1221,47468,1,9,7.0547924,2,28.349524,2013
Washington,53,124,3444.8401,47468,1,3,9.876709,2,7.087380900000001,2013
Washington,53,294,3362.8689,47468,1,8,5.6438336,2,28.349524,2013
Washington,53,258,3435.9629,47468,1,7,5.6438336,2,28.349524,2013
Washington,53,284,3568.594,47468,1,8,7.8163891,2,4.9895163,2013
Washington,53,209,3088.5791,47468,1,5,11.287666999999999,2,3.5436904,2013
Washington,53,306,3513.5190000000002,47468,1,9,7.0547924,1,28.349524,2013
Washington,53,175,3438.5779,47468,1,4,2.8219168,2,28.349524,2013
Washington,53,187,3435.9629,47468,1,5,7.0547924,3,28.349524,2013
Washington,53,156,3362.8689,47468,1,4,8.4657507,3,14.174762,2013
Washington,53,201,3208.9319,47468,1,5,6.5256829000000005,3,28.349524,2013
Washington,53,267,3444.8401,47468,1,7,3.5273962,2,28.349524,2013
Washington,53,332,3511.656,47468,1,9,4.2328753,3,28.349524,2013
Washington,53,128,3435.9629,47468,1,3,9.876709,3,3.5436904,2013
Washington,53,293,3599.6079,47468,1,8,7.0547924,3,28.349524,2013
Washington,53,70,3450.5359,47468,1,1,3.5273962,3,28.349524,2013
Washington,53,67,3427.4990000000003,47468,1,1,12.698627,2,28.349524,2013
Washington,53,73,3435.9629,47468,1,1,1.4109584,3,28.349524,2013
Washington,53,113,3568.594,47468,1,2,7.0547924,2,28.349524,2013
Washington,53,161,3437.21,47468,1,4,11.287666999999999,3,3.5436904,2013
Washington,53,219,3296.4551,47468,1,6,11.287666999999999,2,7.087380900000001,2013
Washington,53,68,3419.926,47468,1,1,4.0084047,3,4.9895163,2013
Washington,53,101,3362.8689,47468,1,2,6.3493133,3,28.349524,2013
Washington,53,279,3302.7061,47468,1,8,10.582189,2,28.349524,2013
Washington,53,127,3458.1641,47468,1,3,7.0547924,2,28.349524,2013
Washington,53,328,3435.9629,47468,1,9,1.7636981,3,28.349524,2013
Washington,53,198,3435.9629,47468,1,5,10.229449,3,28.349524,2013
Washington,53,199,3362.8689,47468,1,5,2.8219168,2,28.349524,2013
Washington,53,138,3435.9629,47468,1,3,11.287666999999999,2,7.087380900000001,2013
Washington,53,83,3456.9839,47468,1,1,2.1164377,3,14.174762,2013
Washington,53,113,3435.5609999999997,47468,1,2,4.0008273,2,14.996898000000002,2013
Washington,53,106,3096.696,47468,1,2,8.4657507,3,28.349524,2013
Washington,53,276,3362.8689,47468,1,8,5.2910943,3,28.349524,2013
Washington,53,301,3407.3799,47468,1,8,11.287666999999999,3,3.5436904,2013
Washington,53,247,3096.696,47468,1,7,15.873282000000001,3,28.349524,2013
Washington,53,130,3453.5281,47468,1,3,5.6438336,3,14.174762,2013
Washington,53,284,3502.364,47468,1,8,9.992624300000001,2,10.007381,2013
Washington,53,256,3096.696,47468,1,7,9.992624300000001,2,10.007381,2013
Washington,53,195,3435.9629,47468,1,5,3.5273962,2,28.349524,2013
Washington,53,322,3388.864,47468,1,9,8.4657507,2,14.174762,2013
Washington,53,142,3481.7241,47468,1,3,7.0547924,2,28.349524,2013
Washington,53,132,3362.8689,47468,1,3,9.992624300000001,3,10.007381,2013
Washington,53,124,3358.239,47468,1,3,7.0547924,2,14.174762,2013
Washington,53,198,3242.363,47468,1,5,8.1130114,2,28.349524,2013
Washington,53,77,3531.8889,47468,1,1,8.4657507,2,14.174762,2013
Washington,53,147,3542.321,47468,1,3,10.582189,2,28.349524,2013
Washington,53,292,3362.8689,47468,1,8,16.931501,2,3.5436904,2013
Washington,53,141,3470.2891,47468,1,3,3.5273962,3,28.349524,2013
Washington,53,273,3435.9629,47468,1,8,8.4657507,3,28.349524,2013
Washington,53,138,3435.9629,47468,1,3,8.4657507,3,7.087380900000001,2013
Washington,53,277,3517.2361,47468,1,8,6.3493133,2,28.349524,2013
Washington,53,76,3435.9629,47468,1,1,7.7602715,2,28.349524,2013
Washington,53,98,3427.4990000000003,47468,1,2,1.7636981,2,28.349524,2013
Washington,53,312,3489.5459,47468,1,9,7.4075317,3,28.349524,2013
Washington,53,81,3435.4619,47468,1,1,7.0547924,2,28.349524,2013
Washington,53,215,3470.2891,47468,1,6,1.0006796999999998,3,19.986414,2013
Washington,53,333,3470.2891,47468,1,9,10.021011,3,4.9895163,2013
Washington,53,286,3093.1609,47468,1,8,3.5273962,2,28.349524,2013
Washington,53,284,3435.4619,47468,1,8,8.0168095,3,4.9895163,2013
Washington,53,163,3033.262,47468,1,4,10.0,2,1.0,2013
Washington,53,76,3435.9629,47468,1,1,7.0547924,3,28.349524,2013
Washington,53,301,3569.8059,47468,1,8,5.2910943,1,28.349524,2013
Washington,53,309,3265.3579,47468,1,9,7.0547924,2,28.349524,2013
Washington,53,171,3435.678,47468,1,4,10.0,3,1.0,2013
Washington,53,273,3328.0349,47468,1,8,12.025214,3,4.9895163,2013
Washington,53,87,3517.3259,47468,1,1,7.0547924,3,28.349524,2013
Washington,53,313,3362.8689,47468,1,9,3.5273962,2,28.349524,2013
Washington,53,178,3435.9629,47468,1,4,7.0547924,2,7.087380900000001,2013
Washington,53,223,3471.3540000000003,47468,1,6,8.4657507,3,7.087380900000001,2013
Washington,53,285,3456.9839,47468,1,8,7.7602715,3,28.349524,2013
Washington,53,315,3458.1641,47468,1,9,7.0047584,2,19.986414,2013
Washington,53,153,3453.5281,47468,1,4,5.6438336,3,28.349524,2013
Washington,53,209,3231.0840000000003,47468,1,5,5.6438336,2,3.5436904,2013
Washington,53,277,3524.4541,47468,1,8,7.9940991,2,10.007381,2013
Washington,53,137,3302.7061,47468,1,3,7.0547924,3,7.087380900000001,2013
Washington,53,117,3320.322,47468,1,2,14.109585000000001,3,3.5436904,2013
Washington,53,164,3208.9319,47468,1,4,6.1729430999999995,3,28.349524,2013
Washington,53,219,3453.5281,47468,1,6,8.4657507,3,14.174762,2013
Washington,53,233,3435.678,47468,1,6,10.582189,2,28.349524,2013
Washington,53,256,3302.7061,47468,1,7,1.0006796999999998,2,19.986414,2013
Washington,53,80,3435.678,47468,1,1,4.2328753,1,28.349524,2013
Washington,53,194,3297.2709999999997,47468,1,5,9.171230300000001,3,28.349524,2013
Washington,53,173,3458.1641,47468,1,4,12.698627,3,7.087380900000001,2013
Washington,53,241,3302.7061,47468,1,6,7.0547924,2,14.174762,2013
Washington,53,297,3435.678,47468,1,8,1.0582188,2,28.349524,2013
Washington,53,311,3435.678,47468,1,9,11.287666999999999,3,3.5436904,2013
Washington,53,286,3477.4771,47468,1,8,19.753418,2,3.5436904,2013
Washington,53,160,3435.9629,47468,1,4,7.0547924,2,14.174762,2013
Washington,53,296,3438.5779,47468,1,8,4.2328753,3,28.349524,2013
Washington,53,72,3435.678,47468,1,1,3.5273962,2,28.349524,2013
Washington,53,286,3531.657,47468,1,8,11.287666999999999,2,28.349524,2013
Washington,53,266,3531.657,47468,1,7,3.5273962,2,28.349524,2013
Washington,53,143,3435.678,47468,1,3,5.2910943,3,28.349524,2013
Washington,53,130,3208.9319,47468,1,3,14.109585000000001,2,3.5436904,2013
Washington,53,316,3362.8689,47468,1,9,9.876709,3,7.087380900000001,2013
Washington,53,328,3096.696,47468,1,9,10.0,3,1.0,2013
Washington,53,229,3502.2959,47468,1,6,7.9366411999999995,2,28.349524,2013
Washington,53,75,3438.5779,47468,1,1,11.287666999999999,3,7.087380900000001,2013
Washington,53,272,3438.5779,47468,1,7,7.0547924,2,7.087380900000001,2013
Washington,53,95,3471.3540000000003,47468,1,2,4.0084047,2,4.9895163,2013
Washington,53,259,3435.9629,47468,1,7,11.287666999999999,2,7.087380900000001,2013
Washington,53,245,3464.012,47468,1,7,4.2328753,2,28.349524,2013
Washington,53,332,3368.322,47468,1,9,10.582189,3,28.349524,2013
Washington,53,109,3362.8689,47468,1,2,4.409244999999999,3,28.349524,2013
Washington,53,71,3368.322,47468,1,1,3.5273962,2,28.349524,2013
Washington,53,144,3433.845,47468,1,3,5.2910943,3,28.349524,2013
Washington,53,143,3356.5701,47468,1,3,1.7636981,2,28.349524,2013
Washington,53,187,3435.4619,47468,1,5,3.8801358,2,28.349524,2013
Washington,53,117,3470.938,47468,1,2,1.0582188,1,28.349524,2013
Washington,53,118,3456.9839,47468,1,2,11.287666999999999,2,3.5436904,2013
Washington,53,233,3470.938,47468,1,6,7.0547924,2,28.349524,2013
Washington,53,157,3471.3540000000003,47468,1,4,8.818489999999999,3,28.349524,2013
Washington,53,166,3531.657,47468,1,4,5.8202038,2,28.349524,2013
Washington,53,221,3362.8689,47468,1,6,7.0547924,3,28.349524,2013
Washington,53,275,3427.4990000000003,47468,1,8,6.3493133,3,28.349524,2013
Washington,53,118,3435.9629,47468,1,2,10.021011,3,4.9895163,2013
Washington,53,325,3444.8401,47468,1,9,25.0,2,1.0,2013
Washington,53,266,3524.4541,47468,1,7,6.6680455,3,14.996898000000002,2013
Washington,53,81,3284.7251,47468,1,1,3.5273962,3,28.349524,2013
Washington,53,159,3435.9629,47468,1,4,14.109585000000001,3,3.5436904,2013
Washington,53,138,3296.4551,47468,1,3,4.0084047,3,4.9895163,2013
Washington,53,63,3435.9629,47468,1,1,5.2910943,2,28.349524,2013
Washington,53,173,3435.9629,47468,1,4,10.582189,3,28.349524,2013
Washington,53,219,3093.1609,47468,1,6,4.0084047,2,4.9895163,2013
Washington,53,161,3435.9629,47468,1,4,10.021011,3,4.9895163,2013
Washington,53,298,3438.5779,47468,1,8,7.0547924,2,14.174762,2013
Washington,53,114,3458.1641,47468,1,2,14.991432999999999,3,28.349524,2013
Washington,53,291,3464.012,47468,1,8,11.287666999999999,2,3.5436904,2013
Washington,53,279,3517.2361,47468,1,8,10.582189,2,28.349524,2013
Washington,53,184,3435.9629,47468,1,5,10.582189,2,28.349524,2013
Washington,53,212,3568.594,47468,1,6,6.3493133,3,28.349524,2013
Washington,53,224,3456.9839,47468,1,6,5.2910943,2,28.349524,2013
Washington,53,215,3458.1641,47468,1,6,5.0105057,2,4.9895163,2013
Washington,53,126,3458.1641,47468,1,3,7.7602715,3,28.349524,2013
Washington,53,332,3568.594,47468,1,9,8.4657507,2,14.174762,2013
Washington,53,177,3435.9629,47468,1,4,11.287666999999999,3,3.5436904,2013
Washington,53,272,3368.322,47468,1,7,6.3493133,2,14.174762,2013
Washington,53,323,3568.594,47468,1,9,14.109585000000001,3,28.349524,2013
Washington,53,186,3517.3259,47468,1,5,4.409244999999999,3,28.349524,2013
Washington,53,89,3458.1641,47468,1,1,7.0547924,3,3.5436904,2013
Washington,53,147,3464.6221,47468,1,3,5.2910943,2,28.349524,2013
Washington,53,244,3435.9629,47468,1,7,14.109585000000001,2,14.174762,2013
Washington,53,215,3568.594,47468,1,6,9.876709,2,3.5436904,2013
Washington,53,91,3362.8689,47468,1,1,8.0168095,3,4.9895163,2013
Washington,53,111,3302.7061,47468,1,2,5.996573400000001,2,28.349524,2013
Washington,53,250,3435.9629,47468,1,7,49.383545,2,7.087380900000001,2013
Washington,53,288,3180.2949,47468,1,8,28.219170000000002,2,3.5436904,2013
Washington,53,274,3410.6399,47468,1,8,1.3336091,2,14.996898000000002,2013
Washington,53,151,3524.4541,47468,1,4,7.7602715,3,7.087380900000001,2013
Washington,53,188,3320.322,47468,1,5,8.0168095,3,4.9895163,2013
Washington,53,209,3435.9629,47468,1,5,4.5856152,2,28.349524,2013
Washington,53,260,3362.8689,47468,1,7,7.6682524999999995,3,14.996898000000002,2013
Washington,53,143,3435.9629,47468,1,3,8.1130114,3,28.349524,2013
Washington,53,271,3114.0061,47468,1,7,4.0084047,2,4.9895163,2013
Washington,53,212,3362.8689,47468,1,6,9.992624300000001,2,10.007381,2013
Washington,53,231,3453.5281,47468,1,6,5.6438336,3,28.349524,2013
Washington,53,260,3445.304,47468,1,7,7.0547924,3,28.349524,2013
Washington,53,320,3471.3540000000003,47468,1,9,5.1147246,2,28.349524,2013
Washington,53,205,3088.5791,47468,1,5,1.4988936000000002,3,10.007381,2013
Washington,53,321,3435.4619,47468,1,9,7.0547924,3,28.349524,2013
Washington,53,256,3435.9629,47468,1,7,7.0547924,3,28.349524,2013
Washington,53,136,3471.3540000000003,47468,1,3,8.4657507,3,28.349524,2013
Washington,53,120,3368.322,47468,1,3,3.0063035,2,4.9895163,2013
Washington,53,272,3435.9629,47468,1,7,4.9383545,3,28.349524,2013
Washington,53,150,3435.678,47468,1,3,10.0,3,1.0,2013
Washington,53,62,3461.8679,47468,1,1,4.0084047,3,4.9895163,2013
Washington,53,244,3477.4771,47468,1,7,4.2328753,2,14.174762,2013
Washington,53,162,3435.9629,47468,1,4,11.287666999999999,2,7.087380900000001,2013
Washington,53,257,3435.9629,47468,1,7,7.4075317,2,28.349524,2013
Washington,53,321,3180.2949,47468,1,9,10.021011,2,4.9895163,2013
Washington,53,67,3088.5791,47468,1,1,10.582189,2,28.349524,2013
Washington,53,132,3458.1641,47468,1,3,10.582189,3,28.349524,2013
Washington,53,282,3364.7339,47468,1,8,5.2910943,3,28.349524,2013
Washington,53,126,3445.304,47468,1,3,11.287666999999999,3,3.5436904,2013
Washington,53,289,3435.9629,47468,1,8,10.582189,2,28.349524,2013
Washington,53,176,3302.7061,47468,1,4,8.4657507,2,7.087380900000001,2013
Washington,53,91,3380.2949,47468,1,1,7.0547924,3,28.349524,2013
Washington,53,223,3362.8689,47468,1,6,11.287666999999999,2,3.5436904,2013
Washington,53,89,3437.21,47468,1,1,7.0547924,2,28.349524,2013
Washington,53,95,3435.9629,47468,1,2,3.5273962,3,28.349524,2013
Washington,53,87,3502.2959,47468,1,1,7.0547924,2,28.349524,2013
Washington,53,270,3328.0349,47468,1,7,5.996573400000001,2,28.349524,2013
Washington,53,266,3435.9629,47468,1,7,7.0547924,3,28.349524,2013
Washington,53,244,3410.6399,47468,1,7,5.6438336,3,7.087380900000001,2013
Washington,53,242,3508.5649,47468,1,7,7.0547924,2,28.349524,2013
Washington,53,271,3435.9629,47468,1,7,9.018910400000001,2,4.9895163,2013
Washington,53,289,3112.1001,47468,1,8,9.0,3,1.0,2013
Washington,53,251,3437.21,47468,1,7,7.7602715,3,14.174762,2013
Washington,53,187,3531.657,47468,1,5,10.582189,3,28.349524,2013
Washington,53,84,3208.9319,47468,1,1,1.4109584,2,7.087380900000001,2013
Washington,53,204,3433.845,47468,1,5,7.7602715,3,28.349524,2013
Washington,53,294,3302.7061,47468,1,8,5.6438336,2,3.5436904,2013
Washington,53,105,2620.228,47468,1,2,1.7636981,1,28.349524,2013
Washington,53,195,3467.7129,47468,1,5,6.1729430999999995,3,28.349524,2013
Washington,53,196,3462.9551,47468,1,5,7.0547924,3,28.349524,2013
Washington,53,78,3500.2051,47468,1,1,9.171230300000001,2,14.174762,2013
Washington,53,324,3208.9319,47468,1,9,9.171230300000001,3,28.349524,2013
Washington,53,100,3435.9629,47468,1,2,10.582189,2,14.174762,2013
Washington,53,329,3458.1641,47468,1,9,8.4657507,2,3.5436904,2013
Washington,53,124,3568.594,47468,1,3,14.109585000000001,3,3.5436904,2013
Washington,53,324,3435.9629,47468,1,9,5.2910943,3,28.349524,2013
Washington,53,200,3389.147,47468,1,5,5.2910943,3,28.349524,2013
Washington,53,171,3096.696,47468,1,4,5.996573400000001,3,28.349524,2013
Washington,53,278,3500.2051,47468,1,8,5.6438336,2,7.087380900000001,2013
Washington,53,271,3470.938,47468,1,7,7.0547924,3,28.349524,2013
Washington,53,273,3088.5791,47468,1,8,4.2328753,2,28.349524,2013
Washington,53,71,3088.5791,47468,1,1,7.0547924,2,28.349524,2013
Washington,53,257,3458.1641,47468,1,7,1.4109584,2,7.087380900000001,2013
Washington,53,65,3248.449,47468,1,1,1.0006796999999998,2,19.986414,2013
Washington,53,112,3453.5281,47468,1,2,1.0006796999999998,2,19.986414,2013
Washington,53,318,3438.5779,47468,1,9,1.0582188,2,28.349524,2013
Washington,53,107,3445.304,47468,1,2,10.582189,3,28.349524,2013
Washington,53,85,3458.1641,47468,1,1,3.5273962,2,28.349524,2013
Washington,53,239,3517.2361,47468,1,6,7.0547924,3,28.349524,2013
Washington,53,332,3362.8689,47468,1,9,9.992624300000001,2,10.007381,2013
Washington,53,140,3297.2709999999997,47468,1,3,7.0547924,3,28.349524,2013
Washington,53,149,3568.594,47468,1,3,5.996573400000001,3,28.349524,2013
Washington,53,160,3088.5791,47468,1,4,10.299996,3,14.174762,2013
Washington,53,227,3445.304,47468,1,6,7.0547924,2,28.349524,2013
Washington,53,144,3470.2891,47468,1,3,1.0006796999999998,2,19.986414,2013
Washington,53,278,3478.739,47468,1,8,10.021011,2,4.9895163,2013
Washington,53,296,3458.1641,47468,1,8,3.5273962,3,28.349524,2013
Washington,53,84,3453.5281,47468,1,1,11.287666999999999,2,3.5436904,2013
Washington,53,65,3302.7061,47468,1,1,10.0,3,1.0,2013
Washington,53,67,3362.8689,47468,1,1,1.4109584,3,14.174762,2013
Washington,53,252,3444.8401,47468,1,7,3.5273962,3,28.349524,2013
Washington,53,180,3582.28,47468,1,4,8.818489999999999,2,28.349524,2013
Washington,53,117,3542.321,47468,1,2,5.6438336,3,14.174762,2013
Washington,53,86,3453.5281,47468,1,1,5.6438336,3,28.349524,2013
Washington,53,195,3444.8401,47468,1,5,9.992624300000001,2,10.007381,2013
Washington,53,103,3453.5281,47468,1,2,3.5273962,2,28.349524,2013
Washington,53,99,3088.5791,47468,1,2,4.2328753,2,28.349524,2013
Washington,53,238,3435.9629,47468,1,6,10.0,3,1.0,2013
Washington,53,74,3456.9839,47468,1,1,8.818489999999999,2,28.349524,2013
Washington,53,167,3302.7061,47468,1,4,6.3493133,2,28.349524,2013
Washington,53,244,3362.8689,47468,1,7,5.6438336,3,28.349524,2013
Washington,53,137,3302.7061,47468,1,3,5.2910943,3,28.349524,2013
Washington,53,267,3362.8689,47468,1,7,11.287666999999999,2,3.5436904,2013
Washington,53,294,3445.304,47468,1,8,21.164376999999998,2,28.349524,2013
Washington,53,133,3435.9629,47468,1,3,6.3493133,3,28.349524,2013
Washington,53,298,3435.9629,47468,1,8,8.4657507,3,3.5436904,2013
Washington,53,100,3435.9629,47468,1,2,7.0547924,2,28.349524,2013
Washington,53,71,3470.2891,47468,1,1,7.7602715,3,28.349524,2013
Washington,53,234,3302.7061,47468,1,6,10.021011,3,4.9895163,2013
Washington,53,235,3458.1641,47468,1,6,5.996573400000001,3,28.349524,2013
Washington,53,269,3458.1641,47468,1,7,7.0547924,3,28.349524,2013
Washington,53,305,3465.3469,47468,1,9,5.6438336,2,28.349524,2013
Washington,53,293,3435.9629,47468,1,8,7.9366411999999995,1,28.349524,2013
Washington,53,198,3435.678,47468,1,5,7.0547924,3,28.349524,2013
Washington,53,257,3208.9319,47468,1,7,8.0168095,2,4.9895163,2013
Washington,53,94,3368.322,47468,1,2,3.5273962,3,28.349524,2013
Washington,53,160,3690.1499,47468,1,4,6.7020526,3,28.349524,2013
Washington,53,218,3435.4619,47468,1,6,5.996573400000001,2,28.349524,2013
Washington,53,141,3470.938,47468,1,3,3.5273962,3,28.349524,2013
Washington,53,131,3435.9629,47468,1,3,1.5997261,2,25.004279999999998,2013
Washington,53,177,3112.1001,47468,1,4,10.0,2,1.0,2013
Washington,53,92,3033.262,47468,1,2,6.7020526,3,28.349524,2013
Washington,53,236,3437.21,47468,1,6,9.171230300000001,3,28.349524,2013
Washington,53,276,3302.7061,47468,1,8,3.5273962,2,28.349524,2013
Washington,53,231,3445.304,47468,1,6,11.287666999999999,2,3.5436904,2013
Washington,53,85,3358.239,47468,1,1,6.3493133,3,28.349524,2013
Washington,53,331,3568.594,47468,1,9,10.582189,2,28.349524,2013
Washington,53,88,3330.845,47468,1,1,14.109585000000001,1,3.5436904,2013
Washington,53,124,3435.9629,47468,1,3,7.0547924,2,7.087380900000001,2013
Washington,53,134,3435.9629,47468,1,3,7.0547924,2,3.5436904,2013
Washington,53,240,3690.1499,47468,1,6,9.876709,3,14.174762,2013
Washington,53,252,3470.938,47468,1,7,12.345886,3,28.349524,2013
Washington,53,105,3167.3979,47468,1,2,7.0547924,3,28.349524,2013
Washington,53,83,3296.4551,47468,1,1,7.0547924,3,28.349524,2013
Washington,53,210,3296.4551,47468,1,5,1.4109584,2,14.174762,2013
Washington,53,308,3453.5281,47468,1,9,4.0084047,2,4.9895163,2013
Washington,53,68,3568.594,47468,1,1,35.273959999999995,3,28.349524,2013
Washington,53,216,3435.9629,47468,1,6,9.876709,3,3.5436904,2013
Washington,53,250,3114.0061,47468,1,7,3.5273962,2,28.349524,2013
Washington,53,100,3302.7061,47468,1,2,6.3493133,2,28.349524,2013
Washington,53,99,3625.1609,47468,1,2,7.0547924,2,14.174762,2013
Washington,53,314,3435.9629,47468,1,9,14.109585000000001,3,14.174762,2013
Washington,53,109,3435.9629,47468,1,2,11.287666999999999,2,7.087380900000001,2013
Washington,53,210,3481.7241,47468,1,5,6.3493133,3,28.349524,2013
Washington,53,218,3437.21,47468,1,6,5.2910943,2,28.349524,2013
Washington,53,166,3470.938,47468,1,4,8.818489999999999,3,14.174762,2013
Washington,53,84,3458.1641,47468,1,1,7.0547924,2,28.349524,2013
Washington,53,291,3435.9629,47468,1,8,5.2910943,2,28.349524,2013
Washington,53,63,3458.1641,47468,1,1,17.636979999999998,3,28.349524,2013
Washington,53,272,3508.5649,47468,1,7,7.0547924,3,28.349524,2013
Washington,53,188,3395.1221,47468,1,5,7.0547924,2,3.5436904,2013
Washington,53,129,3435.9629,47468,1,3,4.9963121,2,10.007381,2013
Washington,53,314,3435.9629,47468,1,9,5.2910943,2,28.349524,2013
Washington,53,67,3568.594,47468,1,1,10.229449,3,28.349524,2013
Washington,53,103,3463.2271,47468,1,2,5.2910943,3,28.349524,2013
Washington,53,195,3462.9551,47468,1,5,11.287666999999999,2,3.5436904,2013
Washington,53,333,3141.6299,47468,1,9,4.9383545,2,28.349524,2013
Washington,53,253,3470.938,47468,1,7,5.6438336,2,28.349524,2013
Washington,53,286,3302.7061,47468,1,8,1.4109584,2,14.174762,2013
Washington,53,221,3435.9629,47468,1,6,11.287666999999999,2,14.174762,2013
Washington,53,255,3302.7061,47468,1,7,9.018910400000001,3,4.9895163,2013
Washington,53,129,3470.938,47468,1,3,2.9977872000000003,2,10.007381,2013
Washington,53,133,3471.3540000000003,47468,1,3,3.5273962,3,28.349524,2013
Washington,53,277,3435.9629,47468,1,8,10.021011,2,4.9895163,2013
Washington,53,289,3470.938,47468,1,8,7.7602715,2,28.349524,2013
Washington,53,84,3555.5859,47468,1,1,8.4657507,3,28.349524,2013
Washington,53,106,3435.9629,47468,1,2,35.273959999999995,2,28.349524,2013
Washington,53,312,3088.5791,47468,1,9,3.5273962,2,28.349524,2013
Washington,53,226,3568.594,47468,1,6,1.3336091,2,14.996898000000002,2013
Washington,53,271,3302.7061,47468,1,7,3.5273962,3,28.349524,2013
Washington,53,190,3422.1819,47468,1,5,10.021011,2,4.9895163,2013
Washington,53,201,3453.5281,47468,1,5,8.4657507,3,7.087380900000001,2013
Washington,53,198,3456.9839,47468,1,5,5.2910943,3,28.349524,2013
Washington,53,76,3435.678,47468,1,1,10.0,3,1.0,2013
Washington,53,210,3568.594,47468,1,5,3.5273962,2,28.349524,2013
Washington,53,103,3435.9629,47468,1,2,7.0547924,3,28.349524,2013
Washington,53,82,3033.262,47468,1,1,11.287666999999999,2,3.5436904,2013
Washington,53,149,3302.7061,47468,1,3,11.287666999999999,2,3.5436904,2013
Washington,53,334,3508.5649,47468,1,10,14.109585000000001,2,3.5436904,2013
Washington,53,282,3524.4541,47468,1,8,9.876709,3,7.087380900000001,2013
Washington,53,104,3435.9629,47468,1,2,5.0033989000000005,3,19.986414,2013
Washington,53,335,3208.9319,47468,1,10,7.0547924,3,28.349524,2013
Washington,53,83,3302.7061,47468,1,1,3.8801358,2,28.349524,2013
Washington,53,75,3465.3469,47468,1,1,10.582189,3,28.349524,2013
Washington,53,80,3334.928,47468,1,1,8.4657507,3,28.349524,2013
Washington,53,319,3500.2051,47468,1,9,3.5273962,3,28.349524,2013
Washington,53,293,3435.9629,47468,1,8,11.287666999999999,2,7.087380900000001,2013
Washington,53,69,3112.1001,47468,1,1,5.996573400000001,3,28.349524,2013
Washington,53,297,3410.6399,47468,1,8,10.582189,3,28.349524,2013
Washington,53,216,3435.9629,47468,1,6,3.5273962,2,28.349524,2013
Washington,53,276,3435.9629,47468,1,8,5.2910943,1,28.349524,2013
Washington,53,183,3362.8689,47468,1,5,4.2328753,2,28.349524,2013
Washington,53,136,3488.6919,47468,1,3,9.876709,3,14.174762,2013
Washington,53,111,3302.7061,47468,1,2,11.287666999999999,3,3.5436904,2013
Washington,53,84,3435.9629,47468,1,1,12.025214,3,4.9895163,2013
Washington,53,139,3435.9629,47468,1,3,9.171230300000001,3,14.174762,2013
Washington,53,331,3107.6731,47468,1,9,8.4657507,3,3.5436904,2013
Washington,53,313,3457.5209999999997,47468,1,9,3.5273962,2,28.349524,2013
